C_Address,C_Descrip,C_Date,C_Day of month,C_Hour,lat,lon
2311 LARAMIE LN,TOWED/STORED VEHICLE,1/10/2006 15:42,10,15,38.60781149,-121.4220758
MOREY AVE / ALTOS AVE,TOWED/STORED VEHICLE,1/10/2006 15:58,10,15,38.63472676,-121.4478727
6842 LINDBROOK WAY, PC  BURGLARY RESIDENCE,1/10/2006 16:00,10,16,38.46791937,-121.4226974
GREENHAVEN DR / FLORIN RD, PC  PETTY THEFT/ OUTSIDE,1/10/2006 16:00,10,16,38.49590431,-121.5235515
3250 MEADOWVIEW RD, PC  BURGLARY VEHICLE,1/10/2006 16:00,10,16,38.47826995,-121.46994
MARYSVILLE BLVD / PALO VERDE AVE,TOWED/STORED VEHICLE,1/10/2006 16:05,10,16,38.62354293,-121.434294
MANDY DR / MEADOWGATE DR,(B)HS POSS -GR MARIJ,1/10/2006 16:27,10,16,38.49311839,-121.4595052
1425 YOUNGS AVE,FOUND PROPERTY - I RPT,1/10/2006 16:30,10,16,38.64518402,-121.4326726
7825 GRANDSTAFF DR,(A)VC TAKE VEH W/O OWNER,1/10/2006 16:30,10,16,38.46956131,-121.4332115
7259 ALPINE FROST DR,(D)GRAND THEFT FIREARM/ANIM,1/10/2006 16:30,10,16,38.46025863,-121.4184079
EL CAMINO AVE / DEL PASO BLVD,TOWED/STORED VEH-,1/10/2006 16:36,10,16,38.61112661,-121.4487064
ALAMOS AVE / MARYSVILLE BLVD,TOWED/STORED VEHICLE,1/10/2006 16:40,10,16,38.61936618,-121.4382088
1701 ARDEN WAY, PC  BURGLARY BUSINESS,1/10/2006 16:46,10,16,38.60027317,-121.4252477
NORWOOD AVE / JESSIE AVE,TOWED/STORED VEH-,1/10/2006 16:50,10,16,38.64404243,-121.4568936
NOGALES ST / OSMER LN,(A))CONCLD GUN VEH/FEL,1/10/2006 16:51,10,16,38.63153999,-121.4367266
STOCKTON BLVD / LEMON HILL AVE,TRAFFIC-ACCIDENT INJURY,1/10/2006 16:52,10,16,38.51585289,-121.4383522
2241 ROYALE RD,(A)VC TAKE VEH W/O OWNER,1/10/2006 17:00,10,17,38.6059953,-121.4284911
3001 OTTUMWA DR, PC  BURGLARY BUSINESS,1/10/2006 17:00,10,17,38.66144962,-121.5292529
RIVERSIDE BLVD / W ST,TRAFFIC-ACCIDENT INJURY,1/10/2006 17:00,10,17,38.56567077,-121.4983269
480 LITTLE RIVER WAY, PC  PETTY THEFT/ OUTSIDE,1/10/2006 17:00,10,17,38.4894192,-121.5427895
50 THATCHER CIR, PC  BURGLARY VEHICLE,1/10/2006 17:00,10,17,38.47587955,-121.4410698
ARENA BLVD / INNOVATOR DR,TRAFFIC-ACCIDENT INJURY,1/10/2006 17:08,10,17,38.64600077,-121.5132343
1814 19TH ST,(A)PC POSS FORGED CHK/NOTE,1/10/2006 17:30,10,17,38.56796664,-121.4852542
4995 STOCKTON BLVD, PC PASS FICTICIOUS CHECK,1/10/2006 17:30,10,17,38.53046628,-121.4433516
3173 MARYSVILLE BLVD,NON INJ HR/MAIL OUT REPORT,1/10/2006 17:30,10,17,38.62496247,-121.4337087
ETHEL WAY / FRUITRIDGE RD, PC  BURGLARY VEHICLE,1/10/2006 17:30,10,17,38.52491808,-121.4522664
4100 NORTHGATE BLVD, PC PETTY THEFT,1/10/2006 17:30,10,17,38.64316291,-121.4745819
WATT AVE / US 50 EB,NON INJ HR/MAIL OUT REPORT,1/10/2006 17:30,10,17,38.55863257,-121.3793225
1701 ARDEN WAY, PETTY THEFT-SHOPLIFT,1/10/2006 17:34,10,17,38.60027317,-121.4252477
14TH AVE / 60TH ST,(A) VC HIT/RUN INJ/DEATH,1/10/2006 17:38,10,17,38.53951607,-121.4352432
1760 SOUTH AVE,SAFEKEEPING - I RPT,1/10/2006 17:40,10,17,38.63253662,-121.4260658
1886 ARDEN WAY, PC PETTY THEFT,1/10/2006 17:44,10,17,38.5978936,-121.4238252
MACK RD / FRANKLIN BLVD,TOWED/STORED VEH-,1/10/2006 17:46,10,17,38.47429277,-121.4503108
4700 NATOMAS BLVD, PC PETTY THEFT W/PRI CONV,1/10/2006 17:50,10,17,38.65941872,-121.5096441
1993 LEFORD WAY, PC  BURGLARY RESIDENCE,1/10/2006 18:00,10,18,38.47215453,-121.4912852
NORWOOD AVE / LAS PALMAS AVE, PC  PETTY THEFT/ OUTSIDE,1/10/2006 18:00,10,18,38.61874708,-121.4569463
1730 I ST, PC  BURGLARY VEHICLE,1/10/2006 18:00,10,18,38.57829626,-121.482654
3020 FLORIN RD, PC  ROBBERY UNSPECIFIED,1/10/2006 18:17,10,18,38.49547672,-121.4718913
72 LAKESHORE CIR, PC  BURGLARY RESIDENCE,1/10/2006 18:20,10,18,38.50990576,-121.5302484
3021 OTTUMWA DR, PC  BURGLARY BUSINESS,1/10/2006 18:20,10,18,38.66123935,-121.5295379
5715 61ST ST,(E) BATTERY NONCOHAB SPOUS,1/10/2006 18:30,10,18,38.52285617,-121.4335119
STOCKTON BLVD / LAWRENCE DR, PC VIOLATION OF PROBATI,1/10/2006 18:30,10,18,38.52983357,-121.4448282
1900 EL CAMINO AVE,(A)VC TAKE VEH W/O OWNER,1/10/2006 18:30,10,18,38.61041662,-121.4230206
1000 CASILADA WAY, PC  BURGLARY RESIDENCE,1/10/2006 18:30,10,18,38.52991087,-121.5224402
3311 NORTHGATE BLVD, PC  BURGLARY BUSINESS,1/10/2006 18:32,10,18,38.62809515,-121.4756171
MARTIN LUTHER KING JR BLVD / 16TH AVE,MISSING PERSON,1/10/2006 18:38,10,18,38.53760783,-121.4647446
4149 56TH ST,(A)VC TAKE VEH W/O OWNER,1/10/2006 19:00,10,19,38.53634384,-121.4407606
3200 TRUXEL RD,(A)VC TAKE VEH W/O OWNER,1/10/2006 19:00,10,19,38.62648616,-121.4966948
5023 FRUITRIDGE RD, PC  BURGLARY BUSINESS,1/10/2006 19:00,10,19,38.52501505,-121.4455298
2616 G ST,HARASSMENT - I RPT,1/10/2006 19:00,10,19,38.57732399,-121.4698616
1800 L ST, PC  BURGLARY VEHICLE,1/10/2006 19:00,10,19,38.57493581,-121.483399
2609 45TH AVE,TOWED/STORED VEHICLE,1/10/2006 19:00,10,19,38.51213446,-121.4793485
6261 EHRHARDT AVE,(A)()AWDW/NO FIREARM/CIVIL,1/10/2006 19:01,10,19,38.45585205,-121.4301179
SAN JOSE WAY / BROADWAY,(B) PC   PROSTITUTION,1/10/2006 19:05,10,19,38.54677899,-121.4593645
2609 45TH AVE, VC AUTO THEFT LOCATE,1/10/2006 19:06,10,19,38.51213446,-121.4793485
5321 STOCKTON BLVD, PAROLE VIO - I RPT,1/10/2006 19:12,10,19,38.52709836,-121.4424934
480 FORD RD,TOWED/STORED VEHICLE,1/10/2006 19:20,10,19,38.62863295,-121.4547111
4211 NORWOOD AVE, PC ROBBERY- BUSINESS,1/10/2006 19:21,10,19,38.64479784,-121.4581238
BROADWAY / 37TH ST,(B) PC   PROSTITUTION,1/10/2006 19:30,10,19,38.54918489,-121.4665635
4100 NORTHGATE BLVD, PETTY THEFT-SHOPLIFT,1/10/2006 19:40,10,19,38.64316291,-121.4745819
4300 DRY CREEK RD, PETTY THEFT/LICENSE PLATE,1/10/2006 19:42,10,19,38.64578755,-121.4381896
4501 S LAND PARK DR,TELEPEST -I RPT,1/10/2006 19:50,10,19,38.53408342,-121.507079
4801 34TH ST, WI DANGER SELF/OTHERS,1/10/2006 19:54,10,19,38.53166382,-121.4703231
100 BICENTENNIAL CIR,(A)VC TAKE VEH W/O OWNER,1/10/2006 20:00,10,20,38.55211647,-121.4049517
14TH ST / E ST,(A)HS POSS CNTRL SUBST,1/10/2006 20:20,10,20,38.58428687,-121.4855038
1403 HELMSMAN WAY, PC PASS FICTICIOUS CHECK,1/10/2006 20:25,10,20,38.61009514,-121.4927929
5303 FRANKLIN BLVD,FOUND PROPERTY - I RPT,1/10/2006 20:30,10,20,38.52718667,-121.4712477
21ST ST / J ST,(B)()(A) VANDALISM/ -$,1/10/2006 20:30,10,20,38.57633652,-121.4785616
1404 BREWERTON DR, PETTY THEFT/LICENSE PLATE,1/10/2006 20:32,10,20,38.61521091,-121.491563
2673 ALTOS AVE, HS POSS DRUG PARAPH,1/10/2006 20:32,10,20,38.6161187,-121.4504318
3614 FIG ST, PAROLE VIO - I RPT,1/10/2006 20:38,10,20,38.63358427,-121.4313716
32ND ST / 1ST AVE,(B) PC   PROSTITUTION,1/10/2006 20:50,10,20,38.55477924,-121.4715398
MACK RD / VALLEY HI DR,(A)WEAPON/TEAR GAS IN JAIL,1/10/2006 20:51,10,20,38.47421612,-121.42717
7618 BELLINI WAY,TOWED/STORED VEHICLE,1/10/2006 20:51,10,20,38.506135,-121.4140049
MEADOWGATE DR / MANDY DR,(A) PC    CARJACKING,1/10/2006 20:55,10,20,38.49311839,-121.4595052
6312 GLORIA DR,(A)VC TAKE VEH W/O OWNER,1/10/2006 21:00,10,21,38.51183814,-121.5187097
2950 S MEADOWS PL,(A)VC TAKE VEH W/O OWNER,1/10/2006 21:00,10,21,38.493179,-121.4708286
2672 STONECREEK DR,POSS STOLEN VEHICLE- I RPT,1/10/2006 21:00,10,21,38.6140791,-121.4920785
6286 GLORIA DR, PC  BURGLARY VEHICLE,1/10/2006 21:00,10,21,38.51297449,-121.5185972
65TH STREET EXPY / ELDER CREEK RD,(A) HIT/RUN,1/10/2006 21:01,10,21,38.51052171,-121.4274484
2110 L ST, PC  BURGLARY BUSINESS,1/10/2006 21:10,10,21,38.57368379,-121.4791371
MEADOWVIEW RD / AMHERST ST,TOWED/STORED VEH-,1/10/2006 21:22,10,21,38.48131474,-121.5013123
5520 STANDISH RD,(A)VC TAKE VEH W/O OWNER,1/10/2006 21:30,10,21,38.52567,-121.4162355
2ND AVE / BROADWAY,(B) PC   PROSTITUTION,1/10/2006 21:40,10,21,38.55317349,-121.4698767
1 CLAUSS CT,(A)VC TAKE VEH W/O OWNER,1/10/2006 22:00,10,22,38.52935875,-121.4471706
2898 GROVE AVE,(A)VC TAKE VEH W/O OWNER,1/10/2006 22:00,10,22,38.62024815,-121.4590874
1908 EL CAMINO AVE, PC  BURGLARY BUSINESS,1/10/2006 22:00,10,22,38.61054373,-121.4231806
8155 BELVEDERE AVE, PETTY THEFT/LICENSE PLATE,1/10/2006 22:00,10,22,38.53876024,-121.4065734
3401 SMOKE TREE DR,(A)VC TAKE VEH W/O OWNER,1/10/2006 22:11,10,22,38.62928795,-121.5064872
ALHAMBRA BLVD / BROADWAY,(B) PC   PROSTITUTION,1/10/2006 22:15,10,22,38.55612335,-121.4724356
2700 STONECREEK DR,(A)() AWDW/FIREARM/CIVILIA,1/10/2006 22:20,10,22,38.61536788,-121.4948028
2ND AVE / 57TH ST,(B)HS POSS -GR MARIJ,1/10/2006 22:23,10,22,38.55080199,-121.4392101
12TH ST / I ST,TRAFFIC-ACCIDENT-NON INJURY,1/10/2006 22:24,10,22,38.58068906,-121.4903293
614 23RD ST, PC  BURGLARY RESIDENCE,1/10/2006 22:30,10,22,38.57966847,-121.4745598
3315 NORTHGATE BLVD,MISSING PERSON,1/10/2006 22:38,10,22,38.62824591,-121.4767711
6300 POWER INN RD, PC ROBBERY- BUSINESS,1/10/2006 23:00,10,23,38.51084657,-121.4095907
7543 TWILIGHT DR,(A)VC TAKE VEH W/O OWNER,1/10/2006 23:00,10,23,38.48412546,-121.4762198
4241 V ST,SUSP PERS-NO CRIME - I RPT,1/10/2006 23:00,10,23,38.55619719,-121.4551842
7500 HOSPITAL DR, PETTY THEFT/LICENSE PLATE,1/10/2006 23:00,10,23,38.46337225,-121.4161718
SUTTERVILLE RD / 21ST ST,TOWED/STORED VEH-,1/10/2006 23:03,10,23,38.53849952,-121.4907389
4110 NORWOOD AVE, PC  BATTERY CIVILIAN,1/10/2006 23:12,10,23,38.64270234,-121.4562911
FREEPORT BLVD / POCKET RD,TOWED/STORED VEHICLE,1/10/2006 23:25,10,23,38.48126775,-121.505075
2710 39TH ST,TOWED/STORED VEHICLE,1/10/2006 23:34,10,23,38.55078622,-121.4630967
6440 FIELDALE DR,TOWED/STORED VEHICLE,1/10/2006 23:35,10,23,38.43809806,-121.4292715
6440 FIELDALE DR,TOWED/STORED VEHICLE,1/10/2006 23:35,10,23,38.43809806,-121.4292715
BOXWOOD ST / EL CAMINO AVE,(A)HS POSS CNTRL SUBST,1/10/2006 23:36,10,23,38.61112011,-121.4461937
MOREY AVE / ALTOS AVE, VC AUTO THEFT LOCATE,1/10/2006 23:57,10,23,38.63472676,-121.4478727
1770 59TH AVE, PC  BURGLARY RESIDENCE,1/10/2006 23:59,10,23,38.49708379,-121.4973062
1015 RIO LN, PC  BURGLARY VEHICLE,1/10/2006 23:59,10,23,38.53345635,-121.5192421
8034 POCKET RD, PC  BURGLARY VEHICLE,1/11/2006 0:00,11,0,38.47504537,-121.5314103
2800 L ST,TELEPEST -I RPT,1/11/2006 0:00,11,0,38.57115555,-121.4696312
2267 KNIGHT WAY,(B)()(A) VANDALISM/ -$,1/11/2006 0:01,11,0,38.52604112,-121.4863745
8034 POCKET RD,(B)()(A) VANDALISM/ -$,1/11/2006 0:01,11,0,38.47501232,-121.5313861
574 SOUTHGATE RD,(B)()(A) VANDALISM/ -$,1/11/2006 0:01,11,0,38.60286119,-121.4533125
2201 NORTHVIEW DR,FRAUD OR BUNCO - I RPT,1/11/2006 0:01,11,0,38.608676,-121.4799069
2001 CLUB CENTER DR,(A) GRAND THEFT-INSIDE,1/11/2006 0:01,11,0,38.6715134,-121.5055012
100 BICENTENNIAL CIR, PC USE PERSONAL ID INFO,1/11/2006 0:01,11,0,38.55123169,-121.4043052
BRANCH ST / ELEANOR AVE,(A)HS POSS AMPHETAMINES,1/11/2006 0:12,11,0,38.61655961,-121.4438554
MEADOWVIEW RD / 29TH ST, WI DANGER SELF/OTHERS,1/11/2006 0:19,11,0,38.48149132,-121.4724244
BROOKFIELD DR / FRANKLIN BLVD,TRAFFIC-ACCIDENT INJURY,1/11/2006 0:20,11,0,38.48230213,-121.4530858
RALEY BLVD / YOUNGS AVE, WI DANGER SELF/OTHERS,1/11/2006 0:23,11,0,38.64493057,-121.4291487
20TH ST / E ST,TOWED/STORED VEH-,1/11/2006 0:23,11,0,38.58215599,-121.4775255
24TH ST / FLORIN RD,POSS STOLEN VEHICLE- I RPT,1/11/2006 0:30,11,0,38.49575914,-121.4827348
7890 LA RIVIERA DR, PC  BATTERY CIVILIAN,1/11/2006 1:00,11,1,38.55721356,-121.4104346
2615 ENSENADA WAY,ACCIDENTAL FIRES/ARSON -I RPT,1/11/2006 1:20,11,1,38.61394284,-121.4438793
1391 FLORIN RD, PC ROBBERY- BUSINESS,1/11/2006 1:23,11,1,38.49605385,-121.5036133
ARCADE BLVD / BELDEN ST,(A)HS POSS AMPHETAMINES,1/11/2006 1:27,11,1,38.62612905,-121.441537
4100 NORTHGATE BLVD, PC  BURGLARY VEHICLE,1/11/2006 1:30,11,1,38.64316291,-121.4745819
2311 LARAMIE LN, VC AUTO THEFT LOCATE,1/11/2006 1:40,11,1,38.60781149,-121.4220758
4001 J ST,MISCELLANEOUS I RPT (ZMISC),1/11/2006 1:55,11,1,38.57052225,-121.4521612
1021 BELL AVE,(A)VC TAKE VEH W/O OWNER,1/11/2006 2:00,11,2,38.64775726,-121.4423479
GLORIA DR / FENNWOOD CT, PC  BURGLARY VEHICLE,1/11/2006 2:00,11,2,38.51272351,-121.5183333
36TH ST / 3RD AVE,(A)HS POSS CNTRL SUBST,1/11/2006 2:52,11,2,38.55128541,-121.4671318
4005 LIMESTONE WAY,TOWED/STORED VEHICLE,1/11/2006 2:54,11,2,38.48472747,-121.4608299
4981 VALLETTA WAY, PC  BURGLARY VEHICLE,1/11/2006 3:00,11,3,38.53128662,-121.4364025
ROCKBRIDGE RD / ETHAN WAY, PC   POSS OF BURG TOOLS,1/11/2006 3:13,11,3,38.60107058,-121.4199574
1708 18TH ST, PC  BURGLARY RESIDENCE,1/11/2006 4:15,11,4,38.56946478,-121.4862332
W EL CAMINO AVE / AMERICAN AVE,TOWED/STORED VEH-,1/11/2006 4:24,11,4,38.6112148,-121.471755
4TH ST / W ST, PETTY THEFT/LICENSE PLATE,1/11/2006 4:45,11,4,38.56845333,-121.5074956
13TH ST / Q ST,MISSING PERSON LOCATE O/S ASSI,1/11/2006 4:55,11,4,38.57143409,-121.492564
FLORIN RD / PARKHAVEN WAY,TRAFFIC-ACCIDENT-NON INJURY,1/11/2006 4:55,11,4,38.49788243,-121.5332347
2516 WAH AVE,SHOOT INTO OCCUP DWELL - I RPT,1/11/2006 5:00,11,5,38.50039411,-121.4808562
8614 EVERGLADE DR, PC  BURGLARY VEHICLE,1/11/2006 5:45,11,5,38.55056728,-121.3859386
1021 CONGRESS AVE, PC  BURGLARY RESIDENCE,1/11/2006 6:00,11,6,38.63046166,-121.4425742
3829 ELM ST, PETTY THEFT/LICENSE PLATE,1/11/2006 6:00,11,6,38.63763772,-121.4331423
DUCKHORN DR / SAN JUAN RD,TRAFFIC-ACCIDENT INJURY,1/11/2006 6:39,11,6,38.62776914,-121.5221311
1 SUNBORG CT,(A)VC TAKE VEH W/O OWNER,1/11/2006 6:45,11,6,38.65012521,-121.4599427
8615 LA RIVIERA DR, PC  BURGLARY VEHICLE,1/11/2006 7:00,11,7,38.56442488,-121.3846687
15 RANCHO TORRE CT,NARCOTICS SUSP/EVID/ACT- I RPT,1/11/2006 7:26,11,7,38.50596801,-121.4222955
1214 SONOMA AVE, PC  BURGLARY RESIDENCE,1/11/2006 7:30,11,7,38.62329722,-121.4385384
100 BICENTENNIAL CIR, PC  BURGLARY RESIDENCE,1/11/2006 7:30,11,7,38.55108662,-121.4054638
VAN BUREN WAY / N BEND DR, PC  BURGLARY VEHICLE,1/11/2006 7:35,11,7,38.65956858,-121.5048486
DRY CREEK RD / SANTA ANA AVE,TRAFFIC-ACCIDENT-NON INJURY,1/11/2006 7:37,11,7,38.65831287,-121.438413
7440 GREENHAVEN DR, PC  BURGLARY RESIDENCE,1/11/2006 7:45,11,7,38.48782523,-121.5181204
1600 ARDEN WAY, PC PAROLE VIOLATION,1/11/2006 7:51,11,7,38.59971248,-121.4284714
ARENA BLVD / EL CENTRO RD,TOWED/STORED VEHICLE,1/11/2006 7:51,11,7,38.64302793,-121.5396858
1620 W EL CAMINO AVE,TELEPEST -I RPT,1/11/2006 8:00,11,8,38.61266409,-121.4988152
2611 ERIN DR,MISSING PERSON,1/11/2006 8:00,11,8,38.61344504,-121.4890137
1850 FRIENZA AVE, PC  BURGLARY BUSINESS,1/11/2006 8:00,11,8,38.61283605,-121.423624
1400 P ST, PC USE PERSONAL ID INFO,1/11/2006 8:00,11,8,38.57173197,-121.4903653
617 SANTA ANA AVE,MISSING PERSON,1/11/2006 8:20,11,8,38.65875599,-121.451819
2250 68TH AVE,(B)()(A)VANDALISM GRAF-,1/11/2006 8:21,11,8,38.48934244,-121.4859396
ROANOKE AVE / BRANCH ST, VC AUTO THEFT LOCATE,1/11/2006 8:24,11,8,38.63484756,-121.4438493
3501 MEADOWVIEW RD,(A)VC TAKE VEH W/O OWNER,1/11/2006 8:30,11,8,38.48160193,-121.4654193
4918 DRY CREEK RD,FOUND PROPERTY - I RPT,1/11/2006 8:30,11,8,38.6569451,-121.4377865
7TH ST / L ST,WARRANT SERVED - I RPT,1/11/2006 8:45,11,8,38.5791674,-121.4984069
6660 SPOERRIWOOD CT, PC  BURGLARY RESIDENCE,1/11/2006 8:45,11,8,38.50726336,-121.4321259
3016 J ST, HS POSS DRUG PARAPH,1/11/2006 8:52,11,8,38.57262977,-121.465972
9TH ST / H ST,TOWED/STORED VEH-,1/11/2006 8:57,11,8,38.58285466,-121.4938681
1861 NIANTIC WAY,MISSING PERSON,1/11/2006 9:00,11,9,38.48947366,-121.4951552
7821 SHRADER CIR, PC  BURGLARY RESIDENCE,1/11/2006 9:00,11,9,38.47317612,-121.468123
3222 19TH AVE, PC  BURGLARY RESIDENCE,1/11/2006 9:00,11,9,38.53514705,-121.471825
7564 RED WILLOW ST, PC  BURGLARY RESIDENCE,1/11/2006 9:15,11,9,38.48292781,-121.4990513
6260 FOLSOM BLVD,HIT AND RUN /SUSPECTS- I RPT,1/11/2006 9:15,11,9,38.55451921,-121.4300538
2600 RIO LINDA BLVD, PETTY THEFT-SHOPLIFT,1/11/2006 9:15,11,9,38.61483626,-121.4458043
1321 N C ST,(K)TRESPASS:INJURE PROPERTY,1/11/2006 9:30,11,9,38.59124596,-121.4832354
EL CAMINO AVE / BUS 80 WB,FOUND PROPERTY - I RPT,1/11/2006 9:34,11,9,38.6111909,-121.4268781
I ST / 11TH ST,TOWED/STORED VEH-,1/11/2006 9:42,11,9,38.58104084,-121.4916456
AHERN ST / N C ST,TOWED/STORED VEHICLE,1/11/2006 9:45,11,9,38.5906691,-121.481959
1112 C ST,SUSP PERS-NO CRIME - I RPT,1/11/2006 10:00,11,10,38.587136,-121.4883415
1400 GRAND AVE,MISSING PERSON,1/11/2006 10:00,11,10,38.63475409,-121.4347477
FLORIN RD / 29TH ST,NON INJ HR/MAIL OUT REPORT,1/11/2006 10:03,11,10,38.49580633,-121.4737197
AHERN ST / N C ST,TOWED/STORED VEHICLE,1/11/2006 10:05,11,10,38.5906691,-121.481959
4TH ST / J ST,TOWED/STORED VEH-,1/11/2006 10:15,11,10,38.58243993,-121.5014414
3291 TRUXEL RD, PC ROBBERY- BUSINESS,1/11/2006 10:19,11,10,38.62610032,-121.4989028
6630 4TH AVE,TOWED/STORED VEHICLE,1/11/2006 10:22,11,10,38.54804158,-121.4256229
5701 FREEPORT BLVD, PC  BURGLARY VEHICLE,1/11/2006 10:30,11,10,38.52131791,-121.4982191
19 BETHANY CT, PC  BURGLARY VEHICLE,1/11/2006 10:30,11,10,38.46753799,-121.4216597
2001 BROADWAY, PC PASS FICTICIOUS CHECK,1/11/2006 10:33,11,10,38.56037767,-121.4866729
NORTHFIELD DR / NORTHVIEW DR,(A)()AWDW/NO FIREARM/CIVIL,1/11/2006 10:40,11,10,38.6101634,-121.4790946
651 I ST,TOWED/STORED VEHICLE,1/11/2006 10:44,11,10,38.58314743,-121.4974099
24TH ST / 50TH AVE,TOWED/STORED VEH-,1/11/2006 10:45,11,10,38.50684258,-121.4829201
87 SCRIPPS DR, PC  BATTERY CIVILIAN,1/11/2006 11:00,11,11,38.57209021,-121.4102522
602 MOREY AVE, PC  BURGLARY RESIDENCE,1/11/2006 11:00,11,11,38.63448929,-121.4522227
6420 MACK RD, PC   PETTY THEFT/INSIDE,1/11/2006 11:00,11,11,38.47295223,-121.4281268
8000 FOLSOM BLVD, PC  BURGLARY BUSINESS,1/11/2006 11:11,11,11,38.54888945,-121.4107516
BROADWAY / 50TH ST,TOWED/STORED VEH-,1/11/2006 11:15,11,11,38.54672494,-121.4467668
5284 FRUITRIDGE RD,SUSP PERS-NO CRIME - I RPT,1/11/2006 11:16,11,11,38.52469057,-121.4442915
1321 N C ST,SAFEKEEPING - I RPT,1/11/2006 11:25,11,11,38.59124596,-121.4832354
3066 FREEPORT BLVD,(E) MNR POSS MARIJ SCHOOL,1/11/2006 11:30,11,11,38.5488551,-121.4908853
15TH ST / S ST, PC PETTY THEFT,1/11/2006 11:30,11,11,38.56855432,-121.4908532
630 J ST,TOWED/STORED VEHICLE,1/11/2006 11:30,11,11,38.58148094,-121.4981108
3550 5TH AVE, PAROLE VIO - I RPT,1/11/2006 11:36,11,11,38.54850275,-121.4687016
1706 P ST, VC AUTO THEFT LOCATE,1/11/2006 11:40,11,11,38.57087568,-121.4861182
3950 RESEARCH DR, WI DANGER SELF/OTHERS,1/11/2006 11:42,11,11,38.63980996,-121.4578571
15TH ST / C ST,TOWED/STORED VEH-,1/11/2006 11:47,11,11,38.58612197,-121.48322
5710 BROADWAY,TOWED/STORED VEHICLE,1/11/2006 11:49,11,11,38.54665856,-121.4386867
7998 VALLEY GREEN DR,(A)VC TAKE VEH W/O OWNER,1/11/2006 12:00,11,12,38.46365645,-121.4363632
28TH ST / L ST,(A)VC TAKE VEH W/O OWNER,1/11/2006 12:00,11,12,38.57164676,-121.4701627
2717 SAN JUAN RD,(A)VC TAKE VEH W/O OWNER,1/11/2006 12:00,11,12,38.62783484,-121.5234154
1 SHOAL CT, PETTY THEFT/LICENSE PLATE,1/11/2006 12:00,11,12,38.50963304,-121.5395917
1600 VALLEJO WAY,GANG ACTIVITY - I RPT,1/11/2006 12:00,11,12,38.55199422,-121.4960208
6000 FREEPORT BLVD,(C) PASS FORGED NOTE,1/11/2006 12:00,11,12,38.51692224,-121.5002562
3930 38TH ST,TOWED/STORED VEHICLE,1/11/2006 12:15,11,12,38.53863585,-121.4667542
2500 35TH ST,TOWED/STORED VEHICLE,1/11/2006 12:15,11,12,38.55451604,-121.4674364
1120 SILVER LAKE DR,CASUALTY REPORT,1/11/2006 12:25,11,12,38.50812472,-121.5178296
914 CAPITOL MALL, PC PETTY THEFT,1/11/2006 12:30,11,12,38.57686552,-121.4956981
2595 BEAUMONT ST,TRESPASS OR PROWLER- I RPT,1/11/2006 12:32,11,12,38.61460058,-121.4487811
SUTTERVILLE RD / FREEPORT BLVD,(A) RECKLESS ON HIGHWAY,1/11/2006 12:40,11,12,38.53514629,-121.4937694
16TH ST / G ST,TOWED/STORED VEH-,1/11/2006 12:45,11,12,38.58138778,-121.483793
FRONT ST / O ST,(B)HS POSS -GR MARIJ,1/11/2006 12:48,11,12,38.57795857,-121.5078603
6201 LEMON HILL AVE,(E) MNR POSS MARIJ SCHOOL,1/11/2006 12:50,11,12,38.51690753,-121.4316473
1650 RESPONSE RD,MISCELLANEOUS I RPT (ZMISC),1/11/2006 12:53,11,12,38.59657483,-121.4303406
774 BOWLES ST,(A)()(D) FAIL TO REG- DAY,1/11/2006 13:00,11,13,38.61377272,-121.4496554
20TH AVE / 36TH ST, PC   PETTY THEFT/INSIDE,1/11/2006 13:00,11,13,38.53450711,-121.4681974
7748 REENEL WAY, PC  BURGLARY RESIDENCE,1/11/2006 13:00,11,13,38.47566977,-121.5027455
4532 FREEPORT BLVD,(B)()(A) VANDALISM/ -$,1/11/2006 13:00,11,13,38.53361515,-121.4946473
2350 FLORIN RD,/(A) ATTEMPTED HOMICIDE,1/11/2006 13:05,11,13,38.49502083,-121.4840434
13TH ST / J ST,TOWED/STORED VEH-,1/11/2006 13:15,11,13,38.57917936,-121.4892102
7810 LA RIVIERA DR,(B)()PC  VANDALISM +$,1/11/2006 13:28,11,13,38.55719536,-121.4100955
1001 I ST, PC PETTY THEFT,1/11/2006 13:30,11,13,38.58176769,-121.4920847
8100 BRUCEVILLE RD,TOWED/STORED VEHICLE,1/11/2006 13:50,11,13,38.46175837,-121.4179521
5441 70TH ST,TOWED/STORED VEHICLE,1/11/2006 13:54,11,13,38.5262375,-121.4215197
600 K ST, PETTY THEFT-SHOPLIFT,1/11/2006 13:55,11,13,38.5797426,-121.4987072
14TH AVE / 63RD ST,TOWED/STORED VEH-,1/11/2006 13:59,11,13,38.53955897,-121.4311068
3600 RIVERSIDE BLVD,THREATS - I RPT,1/11/2006 14:00,11,14,38.54718182,-121.5084361
CAPITOL AVE / 19TH ST,FOUND PROPERTY - I RPT,1/11/2006 14:00,11,14,38.57372161,-121.4826732
LEMON HILL AVE / 40TH AVE,TOWED/STORED VEH-,1/11/2006 14:00,11,14,38.51613758,-121.4111198
4980 76TH ST,TOWED/STORED VEHICLE,1/11/2006 14:05,11,14,38.53015137,-121.4162304
12TH ST / D ST,(A)HS SALE/TRANS CNTL SUB,1/11/2006 14:11,11,14,38.58615671,-121.4879497
